id,world_port_index_number,main_port_name,wpi_country,Latitude,Longitude,region
33714,18040,ANACORTES,United States,48.516667,-122.616667,UNITED STATES W COAST
33715,18050,BELLINGHAM,United States,48.75,-122.5,UNITED STATES W COAST
33716,18055,CHERRY POINT,United States,48.866667,-122.75,UNITED STATES W COAST
33717,18060,SEMIAHMOO,United States,48.983333,-122.766667,UNITED STATES W COAST
33718,18070,BLAINE,United States,49,-122.75,UNITED STATES W COAST
33719,18090,STEVESTON,Canada,49.133333,-123.183333,CANADA WEST COAST
33720,18100,NEW WESTMINSTER,Canada,49.2,-122.916667,CANADA WEST COAST
33721,18110,FRASER MILLS,Canada,49.216667,-122.866667,CANADA WEST COAST
33722,18130,PORT COQUITLAM,Canada,49.266667,-122.783333,CANADA WEST COAST
33723,18140,MISSION CITY,Canada,49.116667,-122.25,CANADA WEST COAST
33724,18150,VANCOUVER,Canada,49.283333,-123.116667,CANADA WEST COAST
33725,18160,PORT MOODY,Canada,49.283333,-122.883333,CANADA WEST COAST
33726,18170,IOCO,Canada,49.3,-122.883333,CANADA WEST COAST
33727,18190,SNUG COVE,Canada,49.383333,-123.316667,CANADA WEST COAST
33728,18197,HORSESHOE BAY,Canada,49.383333,-123.266667,CANADA WEST COAST
33729,18210,SQUAMISH,Canada,49.683333,-123.166667,CANADA WEST COAST
33730,18220,WOODFIBRE,Canada,49.666667,-123.25,CANADA WEST COAST
33731,18235,PORT MELLON,Canada,49.516667,-123.483333,CANADA WEST COAST
33732,18280,IRVINES LANDING,Canada,49.633333,-124.05,CANADA WEST COAST
33733,18330,WESTVIEW,Canada,49.833333,-124.533333,CANADA WEST COAST
33734,18340,POWELL RIVER,Canada,49.866667,-124.55,CANADA WEST COAST
33735,18350,LUND,Canada,49.983333,-124.766667,CANADA WEST COAST
33736,18355,CORTES BAY,Canada,50.066667,-124.933333,CANADA WEST COAST
33737,18360,BURDWOOD BAY,Canada,50.15,-125.1,CANADA WEST COAST
33738,18410,JACKSON BAY,Canada,50.516667,-125.816667,CANADA WEST COAST
33739,18422,KELSEY BAY,Canada,50.4,-125.966667,CANADA WEST COAST
33740,18424,PORT NEVILLE,Canada,50.5,-126.083333,CANADA WEST COAST
33741,18426,PORT HARVEY,Canada,50.55,-126.283333,CANADA WEST COAST
33742,18440,MENZIES BAY,Canada,50.116667,-125.383333,CANADA WEST COAST
33743,18441,DUNCAN BAY,Canada,50.066667,-125.283333,CANADA WEST COAST
33744,18442,GOWLLAND HARBOR,Canada,50.083333,-125.25,CANADA WEST COAST
33745,18443,QUATHIASKI COVE,Canada,50.05,-125.216667,CANADA WEST COAST
33746,18450,CAMPBELL RIVER,Canada,50.016667,-124.233333,CANADA WEST COAST
33747,18460,COMOX HARBOR,Canada,49.666667,-124.916667,CANADA WEST COAST
33748,18518,NANOOSE HARBOR,Canada,49.266667,-124.15,CANADA WEST COAST
33749,18520,NANAIMO,Canada,49.166667,-123.933333,CANADA WEST COAST
33750,18525,HARMAC,Canada,49.133333,-123.85,CANADA WEST COAST
33751,18530,LADYSMITH,Canada,48.983333,-123.783333,CANADA WEST COAST
33752,18540,TELEGRAPH HARBOR,Canada,48.966667,-123.666667,CANADA WEST COAST
33753,18560,CHEMAINUS,Canada,48.933333,-123.716667,CANADA WEST COAST
33754,18570,CROFTON,Canada,48.866667,-123.633333,CANADA WEST COAST
33755,18580,COWICHAN BAY,Canada,48.75,-123.616667,CANADA WEST COAST
33756,18590,FULFORD HARBOUR,Canada,48.766667,-123.433333,CANADA WEST COAST
33757,18600,GANGES,Canada,48.85,-123.483333,CANADA WEST COAST
33758,18610,STURDIES BAY,Canada,48.883333,-123.316667,CANADA WEST COAST
33759,18620,MAYNE,Canada,48.85,-123.3,CANADA WEST COAST
33760,18630,LYALL HARBOR,Canada,48.8,-123.2,CANADA WEST COAST
33761,18650,HOPE BAY,Canada,48.8,-123.283333,CANADA WEST COAST
33762,18660,SIDNEY,Canada,48.65,-123.383333,CANADA WEST COAST
33763,18665,BAMBERTON,Canada,48.55,-123.516667,CANADA WEST COAST
33764,18670,VICTORIA HARBOR,Canada,48.416667,-123.4,CANADA WEST COAST
33765,18680,ESQUIMALT HARBOR,Canada,48.433333,-123.433333,CANADA WEST COAST
33766,18690,SOOKE,Canada,48.366667,-123.716667,CANADA WEST COAST
33767,18705,PORT SAN JUAN,Canada,48.55,-124.433333,CANADA WEST COAST
33768,18710,BAMFIELD ISLET,Canada,48.833333,-125.133333,CANADA WEST COAST
33769,18730,PORT ALBERNI,Canada,49.233333,-124.816667,CANADA WEST COAST
33770,18740,EHLATEESE COVE,Canada,48.983333,-124.983333,CANADA WEST COAST
33771,18760,UCLUELET,Canada,48.95,-125.55,CANADA WEST COAST
33772,18770,TOFINO,Canada,49.15,-125.9,CANADA WEST COAST
33773,18780,CLAYOQUOT,Canada,49.15,-125.916667,CANADA WEST COAST
33774,18790,AHOUSAT,Canada,49.283333,-126.066667,CANADA WEST COAST
33775,18805,TAHSIS,Canada,49.916667,-126.666667,CANADA WEST COAST
33776,18810,CEEPEECEE,Canada,49.866667,-126.716667,CANADA WEST COAST
33777,18818,BERGH COVE,Canada,50.533333,-127.616667,CANADA WEST COAST
33778,18820,PORT ALICE,Canada,50.383333,-127.45,CANADA WEST COAST
33779,18830,QUATSINO,Canada,50.533333,-127.616667,CANADA WEST COAST
33780,18835,COAL HARBOR,Canada,50.6,-127.583333,CANADA WEST COAST
33781,18840,PORT HARDY,Canada,50.716667,-127.483333,CANADA WEST COAST
33782,18850,SOINTULA,Canada,50.633333,-127.016667,CANADA WEST COAST
33783,18860,ALERT BAY,Canada,50.583333,-126.933333,CANADA WEST COAST
33784,18871,BEAVER COVE,Canada,50.55,-126.85,CANADA WEST COAST
33785,18872,PORT MCNEILL,Canada,50.583333,-127.083333,CANADA WEST COAST
33786,18880,TAKUSH HARBOR,Canada,51.283333,-127.616667,CANADA WEST COAST
33787,18885,NAMU,Canada,51.866667,-127.866667,CANADA WEST COAST
33788,18890,BELLA COOLA,Canada,52.383333,-126.766667,CANADA WEST COAST
33789,18900,OCEAN FALLS,Canada,52.35,-127.683333,CANADA WEST COAST
33790,18905,KLIKTSOATLI HARBOR,Canada,52.15,-128.083333,CANADA WEST COAST
33791,18915,NEW BELLA BELLA,Canada,52.166667,-128.15,CANADA WEST COAST
33792,18916,KLEMTU,Canada,52.6,-128.516667,CANADA WEST COAST
33793,18920,BUTEDALE,Canada,53.166667,-128.683333,CANADA WEST COAST
33794,18923,KEMANO BAY,Canada,53.483333,-128.133333,CANADA WEST COAST
33795,18925,KITIMAT,Canada,54,-128.683333,CANADA WEST COAST
33796,18942,PORPOISE HARBOR,Canada,54.216667,-130.283333,CANADA WEST COAST
33797,18950,PRINCE RUPERT,Canada,54.316667,-130.333333,CANADA WEST COAST
33798,18960,PORT SIMPSON,Canada,54.566667,-130.433333,CANADA WEST COAST
33799,18980,STEWART,Canada,55.933333,-130,CANADA WEST COAST
33800,18990,NADEN HARBOR,Canada,54,-132.616667,CANADA WEST COAST
33801,19000,MASSET HARBOR,Canada,54.016667,-132.15,CANADA WEST COAST
33802,19030,PORT CLEMENTS,Canada,53.683333,-132.183333,CANADA WEST COAST
33803,19040,SKIDEGATE HARBOR,Canada,53.25,-132.016667,CANADA WEST COAST
33804,19050,QUEEN CHARLOTTE,Canada,53.25,-132.083333,CANADA WEST COAST
33805,19055,ALLIFORD BAY,Canada,53.216667,-131.983333,CANADA WEST COAST
33806,19060,SANDSPIT,Canada,53.25,-131.816667,CANADA WEST COAST
33807,19090,HYDER,United States,55.916667,-130,ALASKA
33808,19100,HIDDEN INLET,United States,54.95,-130.333333,ALASKA
33809,19110,METLAKATLA,United States,55.133333,-131.566667,ALASKA
33810,19120,GEORGE INLET,United States,55.383333,-131.466667,ALASKA
33811,19130,KETCHIKAN,United States,55.333333,-131.65,ALASKA
33812,19140,WARD COVE,United States,55.4,-131.733333,ALASKA
33813,19160,KNUDSON COVE,United States,55.466667,-131.8,ALASKA
33814,19170,LORING,United States,55.6,-131.633333,ALASKA
33815,19180,YES BAY,United States,55.916667,-131.8,ALASKA
33816,19190,UNION BAY,United States,55.766667,-132.216667,ALASKA
33817,19200,BURNETT INLET,United States,56.066667,-132.466667,ALASKA
33818,19210,WRANGELL,United States,56.466667,-132.383333,ALASKA
33819,19220,KASAAN,United States,55.533333,-132.4,ALASKA
33820,19230,ROSE INLET,United States,54.95,-132.966667,ALASKA
33821,19240,HYDABURG,United States,55.2,-132.833333,ALASKA
33822,19250,WATERFALL,United States,55.3,-133.233333,ALASKA
33823,19260,CRAIG,United States,55.466667,-133.15,ALASKA
33824,19270,KLAWOCK,United States,55.55,-133.1,ALASKA
33825,19280,STEAMBOAT BAY,United States,55.533333,-133.633333,ALASKA
33826,19290,FISHERMANS HARBOR,United States,55.966667,-133.8,ALASKA
33827,19300,PETERSBURG,United States,56.816667,-132.95,ALASKA
33828,19310,KAKE,United States,56.966667,-133.933333,ALASKA
33829,19320,WASHINGTON BAY,United States,56.733333,-134.35,ALASKA
33830,19330,BAY OF PILLARS,United States,56.6,-134.233333,ALASKA
33831,19370,BIG PORT WALTER,United States,56.383333,-134.733333,ALASKA
33832,19375,LITTLE PORT WALTER,United States,56.383333,-134.633333,ALASKA
33833,19380,PORT ARMSTRONG,United States,56.3,-134.666667,ALASKA
33834,19390,PORT CONCLUSION,United States,56.25,-134.683333,ALASKA
33835,19400,PORT ALEXANDER,United States,56.25,-134.65,ALASKA
33836,19410,SITKA,United States,57.05,-135.333333,ALASKA
33837,19430,KIMSHAN COVE,United States,57.683333,-136.116667,ALASKA
33838,19440,PELICAN,United States,57.966667,-136.233333,ALASKA
33839,19450,ELFIN COVE,United States,58.2,-136.35,ALASKA
33840,19460,HOONAH,United States,58.116667,-135.45,ALASKA
33841,19470,TENAKEE SPRINGS,United States,57.783333,-135.2,ALASKA
33842,19480,CHATHAM,United States,57.516667,-134.933333,ALASKA
33843,19490,TODD,United States,57.466667,-135.05,ALASKA
33844,19510,HOOD BAY,United States,57.4,-134.5,ALASKA
33845,19520,HAWK INLET,United States,58.116667,-134.75,ALASKA
33846,19530,FUNTER,United States,58.25,-134.9,ALASKA
33847,19550,DUPONT,United States,58.233333,-134.266667,ALASKA
33848,19580,JUNEAU,United States,58.3,-134.416667,ALASKA
33849,19585,PORT CHILKOOT,United States,59.233333,-135.433333,ALASKA
33850,19588,HAINES,United States,59.233333,-135.433333,ALASKA
33851,19589,TANANI POINT,United States,59.283333,-135.45,ALASKA
33852,19590,SKAGWAY,United States,59.45,-135.333333,ALASKA
33853,19600,LETNIKOF COVE,United States,59.183333,-135.4,ALASKA
33854,19610,EXCURSION INLET,United States,58.416667,-135.45,ALASKA
33855,19620,YAKUTAT,United States,59.55,-139.733333,ALASKA
33856,19630,KATALLA,United States,60.2,-144.533333,ALASKA
33857,19639,ORCA,United States,60.583333,-145.716667,ALASKA
33858,19640,CORDOVA,United States,60.55,-145.766667,ALASKA
33859,19650,SHEPARD POINT,United States,60.633333,-145.666667,ALASKA
33860,19660,SWANPORT,United States,61.083333,-146.4,ALASKA
33861,19670,VALDEZ,United States,61.116667,-146.25,ALASKA
33862,19680,WHITTIER,United States,60.833333,-148.666667,ALASKA
33863,19710,CRAB BAY,United States,60.066667,-148,ALASKA
33864,19730,PORT ASHTON,United States,60.066667,-148.05,ALASKA
33865,19740,SAN JUAN CANNERY,United States,60.05,-148.066667,ALASKA
33866,19750,LATOUCHE,United States,60.05,-148.066667,ALASKA
33867,19760,SEWARD,United States,60.1,-149.433333,ALASKA
33868,19770,PORT GRAHAM,United States,59.35,-151.816667,ALASKA
33869,19780,SELDOVIA,United States,59.433333,-151.733333,ALASKA
33870,19781,HOMER,United States,59.6,-151.416667,ALASKA
33871,19785,COAL POINT,United States,59.6,-151.416667,ALASKA
33872,19788,NINILCHIK,United States,60.05,-151.683333,ALASKA
33873,19790,KENAI,United States,60.55,-151.266667,ALASKA
33874,19795,NIKISKI,United States,60.683333,-151.4,ALASKA
33875,19800,ANCHORAGE,United States,61.216667,-149.9,ALASKA
33876,19805,DRIFT RIVER,United States,60.55,-152.133333,ALASKA
33877,19807,SNUG HARBOR,United States,60.1,-152.583333,ALASKA
33878,19810,OUZINKIE,United States,57.916667,-152.5,ALASKA
33879,19820,KODIAK,United States,57.783333,-152.4,ALASKA
33880,19830,WOMENS BAY,United States,57.716667,-152.516667,ALASKA
33881,19840,PORT HOBRON,United States,57.166667,-153.166667,ALASKA
33882,19850,MCCORD,United States,57.15,-153.2,ALASKA
33883,19860,THREE SAINTS BAY,United States,57.116667,-153.5,ALASKA
33884,19870,TRAP POINT,United States,57,-154.15,ALASKA
33885,19880,LAZY BAY,United States,56.9,-154.25,ALASKA
33886,19890,KARLUK,United States,57.566667,-154.45,ALASKA
33887,19900,UYAK,United States,57.633333,-154,ALASKA
33888,19910,LARSEN BAY,United States,57.533333,-153.983333,ALASKA
33889,19920,PORT OBRIEN,United States,57.733333,-153.316667,ALASKA
33890,19930,DRY SPRUCE BAY,United States,57.933333,-153.033333,ALASKA
33891,19950,PORT VITA,United States,58.066667,-153.066667,ALASKA
33892,19960,PORT WAKEFIELD,United States,58.05,-153.05,ALASKA
33893,19970,BEAR ISLAND,United States,58.45,-152.683333,ALASKA
33894,19980,HOGG ISLAND,United States,58.466667,-152.683333,ALASKA
33895,19990,PORT WILLIAM,United States,58.483333,-152.583333,ALASKA
33896,20000,KANATAK,United States,57.566667,-156.033333,ALASKA
33897,20010,CHIGNIK,United States,56.3,-158.4,ALASKA
33898,20020,IVANOF BAY,United States,55.8,-159.466667,ALASKA
33899,20040,SAND POINT,United States,55.333333,-160.533333,ALASKA
33900,20050,BARALOF BAY,United States,55.233333,-160.533333,ALASKA
33901,20060,UNGA,United States,55.183333,-160.5,ALASKA
33902,20070,BELKOFSKI,United States,55.083333,-162.033333,ALASKA
33903,20080,KING COVE,United States,55.05,-162.316667,ALASKA
33904,20085,COLD BAY,United States,55.2,-162.7,ALASKA
33905,20090,SANAK,United States,54.483333,-162.816667,ALASKA
33906,20097,AKUTAN HARBOR,United States,54.133333,-165.8,ALEUTIAN ISLANDS
33907,20100,CANNERY BAY,United States,53.7,-166.75,ALEUTIAN ISLANDS
33908,20110,MAKUSHIN,United States,53.766667,-166.983333,ALEUTIAN ISLANDS
33909,20120,DUTCH HARBOR,United States,53.9,-166.533333,ALEUTIAN ISLANDS
33910,20130,UNALASKA,United States,53.866667,-166.533333,ALEUTIAN ISLANDS
33911,20135,PALISADES POINT,United States,52.233333,-174.166667,ALEUTIAN ISLANDS
33912,20140,ADAK NAVAL AIR STATION,United States,51.866667,-176.633333,ALEUTIAN ISLANDS
33913,20150,CONSTANTINE HARBOR,United States,51.4,179.3,ALEUTIAN ISLANDS
33914,20160,KISKA,United States,51.966667,177.55,ALEUTIAN ISLANDS
33915,20170,ALCAN HARBOR,United States,52.733333,174.066667,ALEUTIAN ISLANDS
33916,20175,SKOOT COVE,United States,52.716667,174.066667,ALEUTIAN ISLANDS
33917,20180,MASSACRE BAY,United States,52.833333,173.233333,ALEUTIAN ISLANDS
33918,20190,VILLAGE COVE,United States,57.133333,-170.266667,ALASKA CONTINUED
33919,20200,PORT MOLLER,United States,55.983333,-160.566667,ALASKA CONTINUED
33920,20210,PORT HEIDEN,United States,56.883333,-158.7,ALASKA CONTINUED
33921,20220,PILOT POINT,United States,57.566667,-157.6,ALASKA CONTINUED
33922,20230,UGASHIK,United States,57.533333,-157.416667,ALASKA CONTINUED
33923,20240,EGEGIK,United States,58.2,-157.366667,ALASKA CONTINUED
33924,20250,NAKNEK,United States,58.716667,-157.016667,ALASKA CONTINUED
33925,20270,KOGGIUNG,United States,58.966667,-156.916667,ALASKA CONTINUED
33926,20280,EKUK,United States,58.816667,-158.566667,ALASKA CONTINUED
33927,20290,CLARKS POINT,United States,58.85,-158.55,ALASKA CONTINUED
33928,20300,DILLINGHAM,United States,59.033333,-158.483333,ALASKA CONTINUED
33929,20305,PLATINUM,United States,59.016667,-161.833333,ALASKA CONTINUED
33930,20310,BETHEL,United States,60.816667,-161.716667,ALASKA CONTINUED
33931,20320,NASH HARBOR,United States,60.2,-166.983333,ALASKA CONTINUED
33932,20330,KWIGUK,United States,62.733333,-164.466667,ALASKA CONTINUED
33933,20340,KOTLIK,United States,63.033333,-163.55,ALASKA CONTINUED
33934,20350,HAMILTON,United States,62.9,-163.916667,ALASKA CONTINUED
33935,20360,ST MICHAEL,United States,63.483333,-162.033333,ALASKA CONTINUED
33936,20370,UNALAKLEET,United States,63.883333,-160.783333,ALASKA CONTINUED
33937,20390,SOLOMON,United States,64.55,-164.4,ALASKA CONTINUED
33938,20400,NOME,United States,64.5,-165.416667,ALASKA CONTINUED
33939,20410,GRANTLEY HARBOR,United States,65.266667,-166.333333,ALASKA CONTINUED
33940,20420,SAVOONGA,United States,63.683333,-170.4,ALASKA CONTINUED
33941,20425,SHISHMAREF,United States,66.25,-166.083333,ALASKA CONTINUED
33942,20430,DEERING,United States,66.083333,-162.733333,ALASKA CONTINUED
33943,20450,KOTZEBUE,United States,66.916667,-162.583333,ALASKA CONTINUED
33944,20470,WAINWRIGHT,United States,70.65,-160,ALASKA CONTINUED
33945,20480,BARROW,United States,71.283333,-156.783333,ALASKA CONTINUED
33946,20483,PRUDHOE BAY,United States,70.333333,-148.416667,ALASKA CONTINUED
33947,20486,BERNARD HARBOR,United States,70.133333,-143.633333,ALASKA CONTINUED
33948,20491,TUKTOYAKTUK,Canada,69.45,-133,CANADA NORTH COAST
33949,20492,POLICE POINT,Canada,70.183333,-124.75,CANADA NORTH COAST
33950,20493,PAULATUK,Canada,69.35,-124.083333,CANADA NORTH COAST
33951,20494,PEARCE POINT,Canada,69.816667,-122.75,CANADA NORTH COAST
33952,20495,TYSOE POINT,Canada,69.6,-120.75,CANADA NORTH COAST
33953,20496,SACHS HARBOR,Canada,71.966667,-125.25,CANADA NORTH COAST
33954,20497,CAPE YOUNG,Canada,68.933333,-116.933333,CANADA NORTH COAST
33955,20498,BERNARD HARBOR,Canada,68.783333,-114.766667,CANADA NORTH COAST
33956,20499,LADY FRANKLIN POINT,Canada,68.483333,-113.266667,CANADA NORTH COAST
33957,20500,COPPERMINE,Canada,67.8,-115.05,CANADA NORTH COAST
33958,20510,CAMBRIDGE BAY,Canada,69.116667,-105.066667,CANADA NORTH COAST
33959,20520,RESOLUTE BAY,Canada,74.683333,-95.9,CANADA NORTH COAST
33960,20560,BARENTSBURG,Svalbard,78.066667,14.233333,SVALBARD
33961,20570,LONGYEARBYEN,Svalbard,78.233333,15.65,SVALBARD
33962,20580,NY ALESUND,Svalbard,78.916667,11.95,SVALBARD
33963,20650,KIRKENES,Norway,69.733333,30.05,NORWAY
33964,20690,VADSO,Norway,70.066667,29.733333,NORWAY
33965,20695,BATSFJORDEN,Norway,70.633333,29.733333,NORWAY
33966,20700,VARDO,Norway,70.366667,31.116667,NORWAY
33967,20710,BERLEVAG,Norway,70.866667,29.1,NORWAY
33968,20740,KJOLLEFJORDEN,Norway,70.95,27.333333,NORWAY
33969,20800,HONNINGSVAG,Norway,70.983333,26,NORWAY
33970,20850,HAVOYSUND,Norway,71,24.666667,NORWAY
33971,20910,KVALSUND,Norway,70.5,23.983333,NORWAY
33972,20920,HAMMERFEST,Norway,70.666667,23.666667,NORWAY
33973,20930,SORVAER,Norway,70.633333,21.983333,NORWAY
33974,20940,BREIVIK,Norway,70.583333,22.133333,NORWAY
33975,20950,HASVIK,Norway,70.483333,22.166667,NORWAY
33976,21120,OKSFJORDEN,Norway,70.233333,22.35,NORWAY
33977,21130,ALTA,Norway,69.966667,23.25,NORWAY
33978,21140,TALVIK,Norway,70.05,22.966667,NORWAY
33979,21200,SKJERVOY,Norway,70.033333,21,NORWAY
33980,21220,TORSVAAG,Norway,70.25,19.516667,NORWAY
33981,21310,TROMSO,Norway,69.65,18.966667,NORWAY
33982,21380,GIBOSTAD,Norway,69.35,18.083333,NORWAY
33983,21490,FINNSNES,Norway,69.233333,17.966667,NORWAY
33984,21495,SALANGSVERKET,Norway,68.916667,17.733333,NORWAY
33985,21510,SJOVEGAN,Norway,68.883333,17.833333,NORWAY
33986,21520,HUSOY,Norway,69.55,17.666667,NORWAY
33987,21530,SENJEHOPEN,Norway,69.5,17.5,NORWAY
33988,21540,HAMN,Norway,69.483333,17.166667,NORWAY
33989,21550,GRYLLEFJORDEN,Norway,69.366667,17.066667,NORWAY
33990,21560,SKROLSVIK,Norway,69.066667,16.8,NORWAY
33991,21610,HARSTAD,Norway,68.8,16.55,NORWAY
33992,21660,ANDENES,Norway,69.333333,16.133333,NORWAY
33993,21670,SORTLAND,Norway,68.7,15.416667,NORWAY
33994,21690,STOKKMARKES,Norway,68.566667,14.916667,NORWAY
33995,21760,MELBU,Norway,68.5,14.816667,NORWAY
33996,21820,REINE,Norway,67.933333,13.1,NORWAY
33997,21840,BALLSTAD,Norway,68.066667,13.7,NORWAY
33998,21870,STAMSUND,Norway,68.116667,13.85,NORWAY
33999,21880,HENNINGSVAER,Norway,68.15,14.216667,NORWAY
34000,21900,SVOLVAER,Norway,68.233333,14.583333,NORWAY
34001,21910,SKROVA HAVN,Norway,68.166667,14.666667,NORWAY
34002,21920,BRETTESNES,Norway,68.233333,14.85,NORWAY
34003,21950,LODINGEN,Norway,68.416667,16,NORWAY
34004,21970,ULVIK,Norway,68.566667,16.333333,NORWAY
34005,22010,LILAND,Norway,68.483333,16.883333,NORWAY
34006,22030,NARVIK,Norway,68.433333,17.416667,NORWAY
34007,22050,LITLE BALLANGEN,Norway,68.333333,16.85,NORWAY
34008,22120,DRAG,Norway,68.05,16.083333,NORWAY
34009,22140,KORSNES,Norway,68.25,16.066667,NORWAY
34010,22160,TRANOY,Norway,68.183333,15.666667,NORWAY
34011,22270,KJERRINGOY,Norway,67.516667,14.766667,NORWAY
34012,22290,BODO,Norway,67.283333,14.383333,NORWAY
34013,22295,LAKSELV,Norway,67.366667,15.6,NORWAY
34014,22320,FAUSKE,Norway,67.25,15.366667,NORWAY
34015,22350,ROGNAN,Norway,67.1,15.416667,NORWAY
34016,22370,BREIDVIK,Norway,67.216667,15.166667,NORWAY
34017,22400,VALNES,Norway,67.183333,14.5,NORWAY
34018,22520,ORNES,Norway,66.866667,13.716667,NORWAY
34019,22540,GLOMFJORDEN,Norway,66.816667,13.983333,NORWAY
34020,22750,SANDNESSJOEN,Norway,66.016667,12.633333,NORWAY
34021,22760,MO I RANA,Norway,66.316667,14.133333,NORWAY
34022,22790,HEMNESBERGET,Norway,66.216667,13.6,NORWAY
34023,22910,HALSOY,Norway,65.866667,13.2,NORWAY
34024,22920,MOSJOEN,Norway,65.833333,13.2,NORWAY
34025,22940,TJOTTA,Norway,65.833333,12.433333,NORWAY
34026,22990,BRONNOYSUND,Norway,65.466667,12.2,NORWAY
34027,23020,BERG,Norway,65.366667,12.2,NORWAY
34028,23040,RORVIK,Norway,64.866667,11.233333,NORWAY
34029,23046,SALSBRUKET,Norway,64.8,11.866667,NORWAY
34030,23050,NAMSOS,Norway,64.466667,11.5,NORWAY
34031,23053,MALM,Norway,64.066667,11.233333,NORWAY
34032,23055,STEINKJER,Norway,64.016667,11.5,NORWAY
34033,23058,VERDAL HAVN,Norway,63.783333,11.45,NORWAY
34034,23060,LEVANGER,Norway,63.75,11.3,NORWAY
34035,23070,LANGSTEIN,Norway,63.55,10.9,NORWAY
34036,23075,MURUVIK,Norway,63.433333,10.85,NORWAY
34037,23080,HOMMELVIK,Norway,63.416667,10.8,NORWAY
34038,23090,TRONDHEIM,Norway,63.433333,10.4,NORWAY
34039,23095,THAMSHAMN,Norway,63.316667,9.883333,NORWAY
34040,23100,KRISTIANSUND,Norway,63.116667,7.733333,NORWAY
34041,23105,SUNDALSORA,Norway,62.683333,8.55,NORWAY
34042,23107,BUD,Norway,62.9,6.916667,NORWAY
34043,23108,HAROYSUND,Norway,62.9,6.966667,NORWAY
34044,23110,MOLDE,Norway,62.733333,7.166667,NORWAY
34045,23111,ANDALSNES,Norway,62.566667,7.683333,NORWAY
34046,23112,HAREID,Norway,62.366667,6.033333,NORWAY
34047,23113,LEIRVAG,Norway,62.35,6.083333,NORWAY
34048,23114,ULSTEINVIK,Norway,62.35,5.85,NORWAY
34049,23115,MOLDTUSTRANDA,Norway,62.3,5.65,NORWAY
34050,23116,EGGESBONES,Norway,62.333333,5.65,NORWAY
34051,23117,FOSNAVAG,Norway,62.35,5.633333,NORWAY
34052,23118,ORSTAVIK,Norway,62.2,6.133333,NORWAY
34053,23119,VARTDAL,Norway,62.3,6.1,NORWAY
34054,23120,ALESUND,Norway,62.466667,6.166667,NORWAY
34055,23125,MALOY,Norway,61.933333,5.116667,NORWAY
34056,23130,FLORO,Norway,61.6,5.033333,NORWAY
34057,23134,SOGNDAL,Norway,61.233333,7.1,NORWAY
34058,23136,ARDAL,Norway,61.233333,7.716667,NORWAY
